driverId,year,driverRef,forename,surname,driver_nationality,sessions_count,sessions_quali,sessions_rate,top5_finishes,top10_finishes,top10_rate,pole_count,pole_rate,front_row_count,front_row_rate,q2_appearances,q3_appearances,q3_rate,avg_quali_position,std_quali_position,consistency_index,performance_score
815,2023,perez,Sergio,Pérez,Mexican,161.0,161.0,1.0,42,103,0.639751552795031,1,0.006211180124223602,6,0.037267080745341616,161.0,161.0,1.0,9.093167701863354,4.3792299760410165,0.18590021331193873,0.5953416149068322
815,2024,perez,Sergio,Pérez,Mexican,183.0,183.0,1.0,50,116,0.6338797814207651,3,0.01639344262295082,9,0.04918032786885246,183.0,183.0,1.0,9.092896174863387,4.538493987849378,0.18055449770169463,0.5953551912568307
817,2015,ricciardo,Daniel,Ricciardo,Australian,207.0,207.0,1.0,59,131,0.6328502415458938,3,0.014492753623188406,11,0.05314009661835749,207.0,207.0,1.0,9.120772946859903,4.665621351005562,0.17650314732425865,0.5939613526570049
817,2016,ricciardo,Daniel,Ricciardo,Australian,19.0,19.0,1.0,7,17,0.8947368421052632,0,0.0,1,0.05263157894736842,19.0,19.0,1.0,7.2631578947368425,3.4311591606329728,0.22567458395178794,0.6868421052631579
817,2017,ricciardo,Daniel,Ricciardo,Australian,40.0,40.0,1.0,22,38,0.95,1,0.025,4,0.1,40.0,40.0,1.0,5.65,3.094753625088756,0.24421493734640123,0.7675
817,2018,ricciardo,Daniel,Ricciardo,Australian,60.0,60.0,1.0,34,57,0.95,1,0.016666666666666666,4,0.06666666666666667,60.0,60.0,1.0,5.8,3.3105890714493698,0.23198685456318976,0.76
817,2019,ricciardo,Daniel,Ricciardo,Australian,81.0,81.0,1.0,42,73,0.9012345679012346,3,0.037037037037037035,6,0.07407407407407407,81.0,81.0,1.0,6.160493827160494,3.5779047255720133,0.2184405442983633,0.7419753086419754
817,2020,ricciardo,Daniel,Ricciardo,Australian,102.0,102.0,1.0,44,84,0.8235294117647058,3,0.029411764705882353,6,0.058823529411764705,102.0,102.0,1.0,7.0588235294117645,4.089257877471899,0.19649230282210664,0.6970588235294117
817,2021,ricciardo,Daniel,Ricciardo,Australian,119.0,119.0,1.0,49,98,0.8235294117647058,3,0.025210084033613446,6,0.05042016806722689,119.0,119.0,1.0,7.151260504201681,3.922866931945437,0.20313366455445023,0.692436974789916
817,2022,ricciardo,Daniel,Ricciardo,Australian,141.0,141.0,1.0,52,111,0.7872340425531915,3,0.02127659574468085,6,0.0425531914893617,141.0,141.0,1.0,7.539007092198582,3.9670946735471126,0.2013249325255719,0.673049645390071
817,2023,ricciardo,Daniel,Ricciardo,Australian,163.0,163.0,1.0,52,118,0.7239263803680982,3,0.018404907975460124,6,0.03680981595092025,163.0,163.0,1.0,8.159509202453988,4.200389085641258,0.19229330412239537,0.6420245398773006
817,2024,ricciardo,Daniel,Ricciardo,Australian,170.0,170.0,1.0,53,119,0.7,3,0.01764705882352941,6,0.03529411764705882,170.0,170.0,1.0,8.4,4.3675272314717235,0.18630552894760252,0.63
821,2016,gutierrez,Esteban,Gutiérrez,Mexican,188.0,188.0,1.0,54,122,0.648936170212766,3,0.015957446808510637,6,0.031914893617021274,188.0,188.0,1.0,8.861702127659575,4.510274473484478,0.18147916311828288,0.6069148936170212
822,2015,bottas,Valtteri,Bottas,Finnish,21.0,21.0,1.0,0,2,0.09523809523809523,0,0.0,0,0.0,21.0,21.0,1.0,13.857142857142858,2.5125535158615055,0.28469317135933664,0.3571428571428571
